yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,MA_1_9,MA_1_12,MA_2_9,MA_2_12,MA_3_9,MA_3_12,MOM_1,MOM_2,MOM_3,MOM_6,MOM_9,MOM_12
200410,1130.20 ,19.25600 ,58.03000 ,0.29101 ,0.01760 ,0.05470 ,0.06210 ,0.04780 ,0.00743 ,0.00110 ,0.00527 ,0.01540 ,0.01640 ,0.00123 ,NaN,0.01497 ,0.01370 ,1,1,1,1,0,1,1,1,1,1,0,1
200411,1173.82 ,19.34900 ,58.29000 ,0.27983 ,0.02070 ,0.05520 ,0.06200 ,0.05020 ,0.01218 ,0.00150 ,0.00052 ,-0.02340 ,-0.02000 ,0.00086 ,NaN,0.04056 ,0.03557 ,1,1,1,1,1,1,1,1,1,1,1,1
200412,1211.92 ,19.44200 ,58.55000 ,0.27062 ,0.02190 ,0.05470 ,0.06150 ,0.04840 ,0.01300 ,0.00160 ,-0.00366 ,0.02500 ,0.02570 ,0.00073 ,NaN,0.03373 ,0.03209 ,1,1,1,1,1,1,1,1,1,1,1,1
200501,1181.27 ,19.70300 ,59.10670 ,0.27818 ,0.02330 ,0.05360 ,0.06020 ,0.04650 ,0.01355 ,0.00160 ,0.00210 ,0.03000 ,0.02770 ,0.00082 ,NaN,-0.02382 ,-0.02475 ,1,1,1,1,1,1,0,1,1,1,1,1
200502,1203.60 ,19.96400 ,59.66330 ,0.27104 ,0.02540 ,0.05200 ,0.05820 ,0.04790 ,0.01176 ,0.00160 ,0.00577 ,-0.01280 ,-0.01120 ,0.00083 ,NaN,0.02115 ,0.01902 ,1,1,1,1,1,1,1,0,1,1,1,1
200503,1180.59 ,20.22500 ,60.22000 ,0.31986 ,0.02740 ,0.05400 ,0.06060 ,0.04880 ,0.00910 ,0.00210 ,0.00782 ,-0.00720 ,-0.01250 ,0.00086 ,NaN,-0.01724 ,-0.01873 ,1,1,1,1,1,1,0,0,0,1,1,1
200504,1156.85 ,20.45830 ,61.23330 ,0.32962 ,0.02780 ,0.05330 ,0.06050 ,0.04610 ,0.00794 ,0.00210 ,0.00673 ,0.03730 ,0.03270 ,0.00183 ,NaN,-0.01893 ,-0.02008 ,0,1,1,1,1,1,0,0,0,1,1,1
200505,1191.50 ,20.69170 ,62.24670 ,0.32097 ,0.02840 ,0.05150 ,0.06010 ,0.04400 ,0.00478 ,0.00240 ,-0.00103 ,0.02970 ,0.02950 ,0.00086 ,NaN,0.03199 ,0.03016 ,1,1,1,1,1,1,1,1,0,1,1,1
200506,1191.33 ,20.92500 ,63.26000 ,0.32698 ,0.02970 ,0.04960 ,0.05860 ,0.04290 ,0.00537 ,0.00230 ,0.00051 ,0.01670 ,0.01410 ,0.00054 ,NaN,0.00172 ,0.00014 ,1,1,1,1,0,1,0,1,1,0,1,1
200507,1234.18 ,21.10700 ,64.33000 ,0.31573 ,0.03220 ,0.05060 ,0.05950 ,0.04560 ,0.00448 ,0.00240 ,0.00463 ,-0.02880 ,-0.02440 ,0.00065 ,NaN,0.03736 ,0.03616 ,1,1,1,1,1,1,1,1,1,1,1,1
200508,1220.33 ,21.28900 ,65.40000 ,0.32053 ,0.03440 ,0.05090 ,0.05960 ,0.04320 ,0.00540 ,0.00300 ,0.00512 ,0.03330 ,0.02330 ,0.00070 ,NaN,-0.00916 ,-0.01127 ,1,1,1,1,1,1,0,1,1,1,1,1
200509,1228.81 ,21.47100 ,66.47000 ,0.31789 ,0.03420 ,0.05130 ,0.06030 ,0.04640 ,0.00672 ,0.00290 ,0.01222 ,-0.03380 ,-0.03100 ,0.00066 ,NaN,0.00807 ,0.00692 ,1,1,1,1,1,1,1,0,1,1,1,1
200510,1207.01 ,21.71930 ,67.59000 ,0.32181 ,0.03710 ,0.05350 ,0.06300 ,0.04840 ,0.00575 ,0.00270 ,0.00201 ,-0.01960 ,-0.02040 ,0.00182 ,NaN,-0.01567 ,-0.01670 ,1,1,1,1,1,1,0,0,0,1,1,1
200511,1249.48 ,21.96770 ,68.71000 ,0.31091 ,0.03880 ,0.05420 ,0.06390 ,0.04810 ,0.00577 ,0.00310 ,-0.00803 ,0.00760 ,0.00990 ,0.00054 ,NaN,0.03829 ,0.03568 ,1,1,1,1,1,1,1,1,1,1,1,1
200512,1248.29 ,22.21600 ,69.83000 ,0.31348 ,0.03890 ,0.05370 ,0.06320 ,0.04610 ,0.00306 ,0.00320 ,-0.00405 ,0.02670 ,0.02250 ,0.00043 ,NaN,-0.00006 ,-0.00140 ,1,1,1,1,1,1,0,1,1,1,1,1
200601,1280.08 ,22.40530 ,70.77670 ,0.30923 ,0.04240 ,0.05290 ,0.06240 ,0.04740 ,-0.00045 ,0.00350 ,0.00762 ,-0.01180 ,-0.00930 ,0.00098 ,NaN,0.02644 ,0.02542 ,1,1,1,1,1,1,1,1,1,1,1,1
200602,1280.66 ,22.59470 ,71.72330 ,0.30561 ,0.04430 ,0.05350 ,0.06270 ,0.04570 ,0.00204 ,0.00340 ,0.00202 ,0.02380 ,0.01280 ,0.00065 ,NaN,0.00243 ,0.00017 ,1,1,1,1,1,1,1,1,1,1,1,1
200603,1294.87 ,22.78400 ,72.67000 ,0.31601 ,0.04510 ,0.05530 ,0.06410 ,0.05070 ,0.00215 ,0.00370 ,0.00554 ,-0.05390 ,-0.04040 ,0.00055 ,NaN,0.01291 ,0.01151 ,1,1,1,1,1,1,1,1,1,1,1,1
200604,1310.61 ,23.00170 ,73.27670 ,0.30884 ,0.04600 ,0.05840 ,0.06680 ,0.05320 ,-0.00347 ,0.00360 ,0.00851 ,-0.02470 ,-0.02240 ,0.00060 ,NaN,0.01206 ,0.01085 ,1,1,1,1,1,1,1,1,1,1,1,1
200605,1270.09 ,23.21930 ,73.88330 ,0.31434 ,0.04720 ,0.05950 ,0.06750 ,0.05350 ,-0.00266 ,0.00430 ,0.00496 ,0.00100 ,-0.00200 ,0.00136 ,NaN,-0.02832 ,-0.03052 ,1,1,1,1,1,1,0,0,0,1,1,1
200606,1270.20 ,23.43700 ,74.49000 ,0.31485 ,0.04790 ,0.05890 ,0.06780 ,0.05310 ,-0.00220 ,0.00400 ,0.00198 ,0.00920 ,0.00390 ,0.00210 ,NaN,0.00159 ,0.00035 ,1,1,1,1,1,1,1,0,0,1,1,1
200607,1276.66 ,23.65670 ,75.85000 ,0.31385 ,0.04950 ,0.05850 ,0.06760 ,0.05180 ,-0.00236 ,0.00400 ,0.00296 ,0.01990 ,0.02370 ,0.00145 ,NaN,0.00557 ,0.00451 ,1,1,0,1,0,1,1,1,0,0,1,1
200608,1303.82 ,23.87630 ,77.21000 ,0.30846 ,0.04960 ,0.05680 ,0.06590 ,0.04960 ,-0.00847 ,0.00420 ,0.00197 ,0.02990 ,0.03610 ,0.00047 ,NaN,0.02415 ,0.02168 ,1,1,1,1,1,1,1,1,1,1,1,1
200609,1335.85 ,24.09600 ,78.57000 ,0.30059 ,0.04810 ,0.05510 ,0.06430 ,0.04840 ,-0.00949 ,0.00410 ,-0.00490 ,0.01700 ,0.01830 ,0.00051 ,NaN,0.02649 ,0.02530 ,1,1,1,1,1,1,1,1,1,1,1,1
200610,1377.94 ,24.35870 ,79.55000 ,0.29060 ,0.04920 ,0.05510 ,0.06420 ,0.04810 ,-0.00893 ,0.00410 ,-0.00542 ,0.00770 ,0.01270 ,0.00045 ,NaN,0.03253 ,0.03142 ,1,1,1,1,1,1,1,1,1,1,1,1
200611,1400.63 ,24.62130 ,80.53000 ,0.28724 ,0.04940 ,0.05330 ,0.06200 ,0.04670 ,-0.01511 ,0.00420 ,-0.00149 ,0.02070 ,0.02460 ,0.00059 ,NaN,0.01839 ,0.01589 ,1,1,1,1,1,1,1,1,1,1,1,1
200612,1418.30 ,24.88400 ,81.51000 ,0.28168 ,0.04850 ,0.05320 ,0.06220 ,0.04910 ,-0.01504 ,0.00400 ,0.00149 ,-0.02360 ,-0.02320 ,0.00036 ,NaN,0.01377 ,0.01229 ,1,1,1,1,1,1,1,1,1,1,1,1
200701,1438.24 ,25.08730 ,82.05670 ,0.27814 ,0.04980 ,0.05400 ,0.06340 ,0.05020 ,-0.01399 ,0.00440 ,0.00305 ,-0.01020 ,-0.00510 ,0.00045 ,NaN,0.01531 ,0.01435 ,1,1,1,1,1,1,1,1,1,1,1,1
200702,1406.82 ,25.29070 ,82.60330 ,0.28615 ,0.05030 ,0.05390 ,0.06280 ,0.04770 ,-0.01514 ,0.00380 ,0.00535 ,0.03350 ,0.02870 ,0.00148 ,NaN,-0.01929 ,-0.02160 ,1,1,1,1,1,1,0,0,1,1,1,1
200703,1420.86 ,25.49400 ,83.15000 ,0.26905 ,0.04940 ,0.05300 ,0.06270 ,0.04930 ,-0.01249 ,0.00430 ,0.00911 ,-0.01450 ,-0.02310 ,0.00159 ,NaN,0.01089 ,0.00968 ,1,1,1,1,1,1,1,0,1,1,1,1
200704,1482.37 ,25.71930 ,83.74020 ,0.25446 ,0.04870 ,0.05470 ,0.06390 ,0.04890 ,-0.00891 ,0.00440 ,0.00650 ,0.00850 ,0.01400 ,0.00058 ,NaN,0.04399 ,0.04286 ,1,1,1,1,1,1,1,1,1,1,1,1
200705,1530.62 ,25.94470 ,84.33050 ,0.24391 ,0.04730 ,0.05470 ,0.06390 ,0.05100 ,-0.01028 ,0.00410 ,0.00611 ,-0.02000 ,-0.01780 ,0.00070 ,NaN,0.03446 ,0.03215 ,1,1,1,1,1,1,1,1,1,1,1,1
200706,1503.35 ,26.17000 ,84.92070 ,0.24790 ,0.04610 ,0.05790 ,0.06700 ,0.05210 ,-0.01106 ,0.00400 ,0.00194 ,-0.00910 ,-0.01480 ,0.00147 ,NaN,-0.01662 ,-0.01783 ,1,1,1,1,1,1,0,1,1,1,1,1
200707,1455.27 ,26.43930 ,82.81410 ,0.25158 ,0.04820 ,0.05730 ,0.06650 ,0.05010 ,-0.01526 ,0.00400 ,-0.00025 ,0.02840 ,-0.00320 ,0.00243 ,NaN,-0.03120 ,-0.03228 ,1,1,1,1,1,1,0,0,0,1,1,1
200708,1473.99 ,26.70870 ,80.70740 ,0.24884 ,0.04200 ,0.05790 ,0.06650 ,0.04870 ,-0.01220 ,0.00420 ,-0.00183 ,0.01990 ,0.01520 ,0.00513 ,NaN,0.01509 ,0.01286 ,1,1,1,1,1,1,1,0,0,1,1,1
200709,1526.75 ,26.97800 ,78.60070 ,0.23921 ,0.03890 ,0.05740 ,0.06590 ,0.04890 ,-0.01302 ,0.00320 ,0.00276 ,0.00120 ,0.01350 ,0.00187 ,NaN,0.03747 ,0.03592 ,1,1,1,1,1,1,1,1,1,1,1,1
200710,1549.38 ,27.22930 ,74.46070 ,0.23862 ,0.03900 ,0.05660 ,0.06480 ,0.04800 ,-0.01795 ,0.00320 ,0.00214 ,0.01550 ,0.00880 ,0.00168 ,NaN,0.01736 ,0.01629 ,1,1,1,1,1,1,1,1,1,1,1,1
200711,1481.14 ,27.48070 ,70.32070 ,0.24858 ,0.03270 ,0.05440 ,0.06400 ,0.04450 ,-0.02516 ,0.00340 ,0.00594 ,0.04680 ,0.00790 ,0.00564 ,NaN,-0.04138 ,-0.04358 ,0,1,1,1,1,1,0,0,1,0,1,1
200712,1468.36 ,27.73200 ,66.18070 ,0.25058 ,0.03000 ,0.05490 ,0.06650 ,0.04500 ,-0.04064 ,0.00270 ,-0.00067 ,-0.00290 ,0.00280 ,0.00235 ,NaN,-0.00612 ,-0.00790 ,0,0,0,0,1,1,0,0,0,0,1,1
200801,1378.55 ,27.92200 ,64.25070 ,0.26275 ,0.02750 ,0.05330 ,0.06540 ,0.04360 ,-0.04318 ,0.00210 ,0.00497 ,0.02130 ,0.00170 ,0.00483 ,NaN,-0.06117 ,-0.06233 ,0,0,0,0,0,0,0,0,0,0,0,0
200802,1330.63 ,28.11200 ,62.32070 ,0.27098 ,0.02120 ,0.05530 ,0.06820 ,0.04380 ,-0.04961 ,0.00130 ,0.00290 ,0.00180 ,-0.00710 ,0.00323 ,NaN,-0.03142 ,-0.03369 ,0,0,0,0,0,0,0,0,0,0,0,0
200803,1322.70 ,28.30200 ,60.39070 ,0.25406 ,0.01260 ,0.05510 ,0.06890 ,0.04320 ,-0.05183 ,0.00170 ,0.00867 ,0.01060 ,-0.00590 ,0.00634 ,NaN,-0.00340 ,-0.00505 ,0,0,0,0,0,0,0,0,0,0,0,0
200804,1385.59 ,28.43870 ,57.38380 ,0.24301 ,0.01290 ,0.05550 ,0.06970 ,0.04580 ,-0.04885 ,0.00180 ,0.00606 ,-0.02880 ,0.00910 ,0.00290 ,NaN,0.04863 ,0.04749 ,0,0,0,0,0,0,1,1,1,0,0,0
200805,1400.38 ,28.57530 ,54.37690 ,0.24651 ,0.01730 ,0.05570 ,0.06930 ,0.04750 ,-0.04546 ,0.00180 ,0.00842 ,-0.01640 ,-0.02770 ,0.00164 ,NaN,0.01299 ,0.01071 ,0,0,0,0,0,0,1,1,1,0,0,0
200806,1280.00 ,28.71200 ,51.37000 ,0.27449 ,0.01860 ,0.05680 ,0.07070 ,0.04600 ,-0.04738 ,0.00170 ,0.01008 ,0.02200 ,-0.00610 ,0.00343 ,NaN,-0.08284 ,-0.08457 ,0,0,0,0,0,0,0,0,0,0,0,0
200807,1267.38 ,28.75930 ,49.56330 ,0.27382 ,0.01630 ,0.05670 ,0.07160 ,0.04650 ,-0.04693 ,0.00150 ,0.00525 ,-0.00250 ,-0.01090 ,0.00447 ,NaN,-0.00731 ,-0.00874 ,0,0,0,0,0,0,0,0,0,0,0,0
200808,1282.83 ,28.80670 ,47.75670 ,0.26989 ,0.01720 ,0.05640 ,0.07150 ,0.04490 ,-0.04633 ,0.00130 ,-0.00399 ,0.02420 ,0.01210 ,0.00345 ,NaN,0.01496 ,0.01268 ,0,0,0,0,0,0,1,1,0,0,0,0
200809,1166.36 ,28.85400 ,45.95000 ,0.28712 ,0.01130 ,0.05650 ,0.07310 ,0.04430 ,-0.04892 ,0.00150 ,-0.00138 ,0.01120 ,-0.08630 ,0.02377 ,NaN,-0.08547 ,-0.08729 ,0,0,0,0,0,0,0,0,0,0,0,0
200810,968.75 ,28.69830 ,35.59330 ,0.33410 ,0.00670 ,0.06280 ,0.08880 ,0.04780 ,-0.05595 ,0.00080 ,-0.01010 ,-0.03830 ,-0.04500 ,0.05809 ,NaN,-0.16698 ,-0.16846 ,0,0,0,0,0,0,0,0,0,0,0,0
200811,896.24 ,28.54270 ,25.23670 ,0.35287 ,0.00190 ,0.06120 ,0.09210 ,0.03720 ,-0.05278 ,0.00030 ,-0.01915 ,0.14430 ,0.11740 ,0.03626 ,NaN,-0.07351 ,-0.07651 ,0,0,0,0,0,0,0,0,0,0,0,0
200812,903.25 ,28.38700 ,14.88000 ,0.35498 ,0.00030 ,0.05050 ,0.08430 ,0.03030 ,-0.02450 ,0.00000 ,-0.01034 ,0.09670 ,0.15600 ,0.02009 ,NaN,0.01200 ,0.00923 ,0,0,0,0,0,0,1,0,0,0,0,0
200901,825.88 ,28.00970 ,12.20670 ,0.38939 ,0.00130 ,0.05050 ,0.08140 ,0.03940 ,-0.02506 ,0.00000 ,0.00435 ,-0.11240 ,-0.09490 ,0.01197 ,NaN,-0.08262 ,-0.08404 ,0,0,0,0,0,0,0,0,0,0,0,0
200902,735.09 ,27.63230 ,9.53330 ,0.44110 ,0.00300 ,0.05270 ,0.08080 ,0.04010 ,-0.02493 ,0.00010 ,0.00497 ,-0.00560 ,-0.03080 ,0.00996 ,NaN,-0.10359 ,-0.10740 ,0,0,0,0,0,0,0,0,0,0,0,0
200903,797.87 ,27.25500 ,6.86000 ,0.29653 ,0.00210 ,0.05500 ,0.08420 ,0.03550 ,-0.03743 ,0.00020 ,0.00243 ,0.06410 ,-0.00180 ,0.02036 ,NaN,0.08763 ,0.08415 ,0,0,0,0,0,0,1,0,0,0,0,0
200904,872.81 ,26.70130 ,7.07670 ,0.27623 ,0.00160 ,0.05390 ,0.08390 ,0.04100 ,-0.03099 ,0.00010 ,0.00250 ,-0.06490 ,-0.00300 ,0.00755 ,NaN,0.09423 ,0.09255 ,0,0,0,0,0,0,1,1,1,0,0,0
200905,919.14 ,26.14770 ,7.29330 ,0.26543 ,0.00180 ,0.05540 ,0.08060 ,0.04320 ,-0.02435 ,0.00000 ,0.00289 ,-0.02480 ,0.04890 ,0.00638 ,NaN,0.05464 ,0.05185 ,1,0,0,0,0,0,1,1,1,1,0,0
200906,919.32 ,25.59400 ,7.51000 ,0.26711 ,0.00180 ,0.05610 ,0.07500 ,0.04290 ,-0.02210 ,0.00010 ,0.00859 ,0.00830 ,0.03500 ,0.00347 ,NaN,0.00248 ,0.00068 ,1,0,1,0,1,0,1,1,1,1,0,0
200907,987.48 ,25.02970 ,9.18670 ,0.24600 ,0.00180 ,0.05410 ,0.07090 ,0.04300 ,-0.01378 ,0.00010 ,-0.00159 ,0.00190 ,0.05650 ,0.00377 ,NaN,0.07448 ,0.07310 ,1,1,1,1,1,1,1,1,1,1,1,0
200908,1020.62 ,24.46530 ,10.86330 ,0.23759 ,0.00170 ,0.05260 ,0.06580 ,0.04150 ,-0.00792 ,0.00010 ,0.00224 ,0.02310 ,0.02350 ,0.00218 ,NaN,0.03475 ,0.03226 ,1,1,1,1,1,1,1,1,1,1,1,0
200909,1057.08 ,23.90100 ,12.54000 ,0.23231 ,0.00120 ,0.05130 ,0.06310 ,0.04030 ,-0.00001 ,0.00010 ,0.00063 ,0.01760 ,0.02730 ,0.00191 ,NaN,0.03653 ,0.03498 ,1,1,1,1,1,1,1,1,1,1,1,0
200910,1036.19 ,23.40230 ,25.35000 ,0.23230 ,0.00070 ,0.05150 ,0.06290 ,0.04200 ,0.00320 ,0.00000 ,0.00096 ,-0.01710 ,0.00160 ,0.00390 ,NaN,-0.01826 ,-0.01946 ,1,1,1,1,1,1,0,1,1,1,1,1
200911,1095.63 ,22.90370 ,38.16000 ,0.21810 ,0.00050 ,0.05190 ,0.06320 ,0.04060 ,0.00753 ,0.00000 ,0.00071 ,0.02080 ,0.00440 ,0.00200 ,NaN,0.06026 ,0.05761 ,1,1,1,1,1,1,1,1,1,1,1,1
200912,1115.10 ,22.40500 ,50.97000 ,0.21636 ,0.00050 ,0.05260 ,0.06370 ,0.04580 ,0.01059 ,0.00010 ,-0.00176 ,-0.05840 ,-0.02750 ,0.00093 ,NaN,0.01898 ,0.01735 ,1,1,1,1,1,1,1,1,1,1,1,1
201001,1073.87 ,22.23800 ,54.29000 ,0.22412 ,0.00060 ,0.05260 ,0.06250 ,0.04410 ,0.01341 ,0.00000 ,0.00342 ,0.02640 ,0.00960 ,0.00199 ,NaN,-0.03575 ,-0.03678 ,1,1,1,1,1,1,0,0,1,1,1,1
201002,1104.49 ,22.07100 ,57.61000 ,0.21852 ,0.00110 ,0.05350 ,0.06340 ,0.04410 ,0.01393 ,0.00000 ,0.00025 ,0.00320 ,0.00390 ,0.00237 ,NaN,0.03042 ,0.02801 ,1,1,1,1,1,1,1,0,1,1,1,1
201003,1169.43 ,21.90400 ,60.93000 ,0.38188 ,0.00150 ,0.05270 ,0.06270 ,0.04580 ,0.02639 ,0.00010 ,0.00411 ,-0.01790 ,0.00450 ,0.00063 ,NaN,0.06101 ,0.05943 ,1,1,1,1,1,1,1,1,1,1,1,1
201004,1186.69 ,21.94830 ,62.98670 ,0.37661 ,0.00160 ,0.05290 ,0.06250 ,0.04370 ,0.02665 ,0.00010 ,0.00174 ,0.03040 ,0.03570 ,0.00179 ,NaN,0.01598 ,0.01496 ,1,1,1,1,1,1,1,1,1,1,1,1
201005,1089.41 ,21.99270 ,65.04330 ,0.40900 ,0.00160 ,0.04960 ,0.06050 ,0.04070 ,0.02572 ,0.00010 ,0.00078 ,0.04370 ,-0.00510 ,0.00811 ,NaN,-0.08011 ,-0.08234 ,0,1,1,1,1,1,0,0,0,0,1,1
201006,1030.71 ,22.03700 ,67.10000 ,0.42418 ,0.00120 ,0.04880 ,0.06230 ,0.03760 ,0.01878 ,0.00010 ,-0.00098 ,0.04460 ,0.05190 ,0.00559 ,NaN,-0.05353 ,-0.05512 ,0,0,0,0,1,1,0,0,0,0,0,1
201007,1101.60 ,22.14230 ,68.68670 ,0.39613 ,0.00160 ,0.04720 ,0.06010 ,0.03770 ,0.01556 ,0.00010 ,0.00021 ,0.00240 ,0.01700 ,0.00335 ,NaN,0.07045 ,0.06862 ,0,1,0,0,0,0,1,1,0,1,1,1
201008,1049.33 ,22.24770 ,70.27330 ,0.41398 ,0.00160 ,0.04490 ,0.05660 ,0.03270 ,0.01122 ,0.00010 ,0.00138 ,0.07020 ,0.04730 ,0.00270 ,NaN,-0.04543 ,-0.04784 ,0,0,0,0,0,0,0,1,0,0,0,1
201009,1141.20 ,22.35300 ,71.86000 ,0.38431 ,0.00150 ,0.04530 ,0.05660 ,0.03410 ,0.00334 ,0.00010 ,0.00058 ,-0.01530 ,-0.01440 ,0.00234 ,NaN,0.09038 ,0.08875 ,1,1,0,0,0,0,1,1,1,0,1,1
201010,1183.26 ,22.47830 ,73.69000 ,0.37289 ,0.00130 ,0.04680 ,0.05720 ,0.03670 ,0.00723 ,0.00010 ,0.00125 ,-0.03170 ,-0.02030 ,0.00108 ,NaN,0.03873 ,0.03708 ,1,1,1,1,1,1,1,1,1,0,1,1
201011,1180.55 ,22.60370 ,75.52000 ,0.37669 ,0.00140 ,0.04870 ,0.05920 ,0.03800 ,0.01480 ,0.00010 ,0.00042 ,-0.01370 ,-0.00570 ,0.00174 ,NaN,-0.00005 ,-0.00257 ,1,1,1,1,1,1,0,1,1,1,1,1
201012,1257.64 ,22.72900 ,77.35000 ,0.35810 ,0.00140 ,0.05020 ,0.06100 ,0.04140 ,0.01261 ,0.00010 ,0.00172 ,-0.03880 ,-0.00360 ,0.00083 ,NaN,0.06705 ,0.06525 ,1,1,1,1,1,1,1,1,1,1,1,1
201101,1286.12 ,22.96300 ,78.67000 ,0.34863 ,0.00150 ,0.05040 ,0.06090 ,0.04320 ,0.01537 ,0.00010 ,0.00476 ,-0.01960 ,-0.01980 ,0.00086 ,NaN,0.02335 ,0.02232 ,1,1,1,1,1,1,1,1,1,1,1,1
201102,1327.22 ,23.19700 ,79.99000 ,0.33910 ,0.00130 ,0.05220 ,0.06150 ,0.04260 ,0.01592 ,0.00010 ,0.00493 ,0.01130 ,0.01570 ,0.00107 ,NaN,0.03251 ,0.03025 ,1,1,1,1,1,1,1,1,1,1,1,1
201103,1325.83 ,23.43100 ,81.31000 ,0.35427 ,0.00100 ,0.05130 ,0.06030 ,0.04290 ,0.01248 ,0.00010 ,0.00975 ,-0.00060 ,-0.00720 ,0.00235 ,NaN,0.00063 ,-0.00087 ,1,1,1,1,1,1,0,1,1,1,1,1
201104,1363.61 ,23.73430 ,82.16330 ,0.34070 ,0.00060 ,0.05160 ,0.06020 ,0.04160 ,0.00938 ,0.00000 ,0.00644 ,0.01990 ,0.02390 ,0.00064 ,NaN,0.02944 ,0.02836 ,1,1,1,1,1,1,1,1,1,1,1,1
201105,1345.20 ,24.03770 ,83.01670 ,0.34722 ,0.00040 ,0.04960 ,0.05780 ,0.03910 ,0.00912 ,0.00000 ,0.00470 ,0.03550 ,0.02570 ,0.00093 ,NaN,-0.01131 ,-0.01357 ,1,1,1,1,1,1,0,1,1,1,1,1
201106,1320.64 ,24.34100 ,83.87000 ,0.35157 ,0.00040 ,0.04990 ,0.05750 ,0.04090 ,0.01173 ,0.00000 ,-0.00107 ,-0.01790 ,-0.02100 ,0.00229 ,NaN,-0.01655 ,-0.01811 ,1,1,1,1,1,1,0,0,0,1,1,1
201107,1292.28 ,24.62100 ,84.90670 ,0.35942 ,0.00040 ,0.04930 ,0.05760 ,0.03780 ,0.01237 ,0.00000 ,0.00089 ,0.04220 ,0.04730 ,0.00183 ,NaN,-0.01983 ,-0.02098 ,0,1,1,1,1,1,0,0,0,1,1,1
201108,1218.89 ,24.90100 ,85.94330 ,0.37581 ,0.00020 ,0.04370 ,0.05360 ,0.03150 ,0.01273 ,0.00010 ,0.00276 ,0.08620 ,0.02400 ,0.01922 ,NaN,-0.05432 ,-0.05674 ,0,0,0,0,0,1,0,0,0,0,1,1
201109,1131.42 ,25.18100 ,86.98000 ,0.39992 ,0.00010 ,0.04090 ,0.05270 ,0.02650 ,0.01305 ,0.00000 ,0.00152 ,0.07040 ,0.05750 ,0.00692 ,NaN,-0.07024 ,-0.07174 ,0,0,0,0,0,0,0,0,0,0,0,0
201110,1253.30 ,25.59570 ,86.97000 ,0.36508 ,0.00020 ,0.03980 ,0.05370 ,0.02910 ,0.00789 ,0.00000 ,-0.00206 ,-0.03060 ,0.00940 ,0.00740 ,NaN,0.10901 ,0.10755 ,0,0,0,0,0,0,1,1,0,0,0,1
201111,1246.96 ,26.01030 ,86.96000 ,0.36233 ,0.00010 ,0.03870 ,0.05140 ,0.02730 ,-0.00434 ,0.00000 ,-0.00084 ,0.02510 ,-0.03560 ,0.00768 ,NaN,-0.00273 ,-0.00555 ,0,0,0,0,0,0,0,1,1,0,0,1
201112,1257.60 ,26.42500 ,86.95000 ,0.35723 ,0.00010 ,0.03930 ,0.05250 ,0.02550 ,-0.00650 ,0.00000 ,-0.00247 ,0.02700 ,0.05120 ,0.00276 ,NaN,0.00943 ,0.00761 ,0,0,0,0,0,0,1,1,1,0,0,0
201201,1312.41 ,26.73430 ,87.48000 ,0.34549 ,0.00030 ,0.03850 ,0.05230 ,0.02490 ,-0.01306 ,0.00000 ,0.00440 ,0.00020 ,0.01940 ,0.00065 ,NaN,0.04521 ,0.04400 ,1,1,1,1,1,0,1,1,1,1,0,1
201202,1365.68 ,27.04370 ,88.01000 ,0.33697 ,0.00090 ,0.03850 ,0.05140 ,0.02720 ,-0.01447 ,0.00000 ,0.00440 ,-0.01960 ,0.00570 ,0.00062 ,NaN,0.04334 ,0.04074 ,1,1,1,1,1,1,1,1,1,1,1,1
201203,1408.47 ,27.35300 ,88.54000 ,0.34618 ,0.00080 ,0.03990 ,0.05230 ,0.02970 ,-0.01378 ,0.00000 ,0.00759 ,-0.03020 ,-0.03030 ,0.00116 ,NaN,0.03287 ,0.03128 ,1,1,1,1,1,1,1,1,1,1,1,1
201204,1397.91 ,27.67530 ,88.33330 ,0.34614 ,0.00080 ,0.03960 ,0.05190 ,0.02680 ,-0.01241 ,0.00000 ,0.00302 ,0.04090 ,0.02510 ,0.00163 ,NaN,-0.00603 ,-0.00724 ,1,1,1,1,1,1,0,1,1,1,1,1
201205,1310.33 ,27.99770 ,88.12670 ,0.36905 ,0.00090 ,0.03800 ,0.05070 ,0.02210 ,-0.01527 ,0.00010 ,-0.00117 ,0.06430 ,0.03440 ,0.00150 ,NaN,-0.05979 ,-0.06243 ,1,1,1,1,1,1,0,0,0,1,1,0
201206,1362.16 ,28.32000 ,87.92000 ,0.35510 ,0.00090 ,0.03640 ,0.05020 ,0.02330 ,-0.01904 ,0.00000 ,-0.00147 ,-0.01360 ,0.00640 ,0.00344 ,NaN,0.04147 ,0.03989 ,1,1,1,1,1,1,1,0,0,1,1,1
201207,1379.32 ,28.74330 ,87.44670 ,0.35159 ,0.00100 ,0.03400 ,0.04870 ,0.02160 ,-0.02032 ,0.00000 ,-0.00163 ,0.02470 ,0.06120 ,0.00155 ,NaN,0.01436 ,0.01310 ,1,1,1,1,1,1,1,1,0,1,1,1
201208,1406.58 ,29.16670 ,86.97330 ,0.34939 ,0.00100 ,0.03480 ,0.04910 ,0.02230 ,-0.01978 ,0.00010 ,0.00557 ,-0.00680 ,-0.00930 ,0.00073 ,NaN,0.02274 ,0.01994 ,1,1,1,1,1,1,1,1,1,1,1,1
